Month,opinion_mon+1,constant,news_county_mean_ob_imp,news_county_num,socialpressure,voteturn,popden,medianinc,housemedianprice,unem,edulevel,pc
2007/06/01,64.82515548,1.9981779400000048,0.7992711759999989,3.9963558800000096,0.6783412104334124,86.7316402825211,3412.9564780105693,13.034790899297935,41.80938079957622,9.61856792011873,51.016829192324955,0.032067171053753736
2007/07/01,64.83221426,1.9981779400000048,0.6782147653333336,3.8140241000000072,0.6781466601418341,86.73976072936443,3414.9747612623364,13.026307667939804,41.93913345480781,9.669166338482881,51.02118352346624,0.032067171053753736
2007/08/01,64.81043111,1.9981779400000048,0.6782147653333336,3.8140241000000072,0.6779500058875231,86.74398667491074,3416.989766997564,13.017693720248857,42.06658389514167,9.733508415125517,51.02640752835161,0.032067171053753736
2007/09/01,64.75925795,1.9981779400000048,0.18158461600000003,1.8158461600000002,0.6777517239090601,86.74431187181833,3419.0014266734215,13.008948430284322,42.191684712174435,9.815765034711267,51.03250986213496,0.032067171053753736
2007/10/01,64.67814669,1.9981779400000048,0.18158461600000003,1.8158461600000002,0.6775522904450243,86.7407300727452,3421.0096717470533,13.000071172258895,42.314388496085485,9.920107081904764,51.0394991799704,0.032067171053753736
2007/11/01,64.56654926,1.9981779400000048,0.18158461600000003,1.8158461600000002,0.6773521817340005,86.73323503034894,3423.0144336755616,12.991061320196696,42.43464783590051,10.05070544137069,51.04738413701268,0.032067171053753736
2007/12/01,64.42391758,1.9981779400000048,0.18158461600000003,1.8158461600000002,0.6771518740145644,86.72182049728751,3425.015643916076,12.98191824824294,42.55241532297634,10.211730997773753,51.05617338841522,0.032067171053753736
2008/01/01,64.24970356,1.9981779400000048,0.6782147653333336,3.8140241000000072,0.6769518435253025,86.70648022621938,3427.0132339257516,12.972641330682094,42.6676435469239,10.407354635778589,51.06587558933264,0.032067171053753736
2008/02/01,64.04335913,1.9981779400000048,0.6782147653333336,3.8140241000000072,0.6767525665047858,86.68720796980175,3429.00713516171,12.96322994159927,42.780285098275165,10.64174724004992,51.07649939491898,0.032067171053753736
2008/03/01,63.79048963,1.9981779400000048,0.6782147653333336,3.8140241000000072,0.6765545191916039,86.66399748069361,3430.9972790810907,12.953683455108385,42.89029256584008,10.919079695252352,51.08805346032858,0.032067171053753736
2008/04/01,63.50716287,1.9981779400000048,0.7992711759999989,3.9963558800000096,0.6763581778243314,86.63684251155155,3432.9835971409993,12.944001245282234,42.99761854167474,11.243522886050563,51.10054644071526,0.032067171053753736
2008/05/01,63.19560008,1.9981779400000048,0.7992711759999989,3.9963558800000096,0.6761640186415525,86.60573681503455,3434.9660207986003,12.934182686426423,43.10221561439845,11.619247697109223,51.113986991233475,0.032067171053753736
2008/06/01,62.85802251,1.9981779400000048,0.7992711759999989,3.9963558800000096,0.675972517881844,86.5706741438001,3436.9444815110155,12.924227152490468,43.20403637615589,12.050425013093006,51.128383767037505,0.032067171053753736
2008/07/01,62.49665138,1.9981779400000048,0.7992711759999989,3.9963558800000096,0.6757841701236429,86.531338236351,3438.9339584434365,12.914134017799837,43.30303341459906,12.571829046120985,51.14374542328122,0.032067171053753736
2008/08/01,62.11370793,1.9981779400000048,0.7992711759999989,3.9963558800000096,0.6755993690761916,86.48818783916325,3440.9203646609426,12.903902656560424,43.39915932141509,13.141725736330086,51.16008061511905,0.032067171053753736
2008/09/01,61.71141341,1.9981779400000048,0.7992711759999989,3.9963558800000096,0.6754185267885894,86.44137171197166,3442.904660759876,12.893532442613388,43.4923666865863,13.748984304657714,51.17739799770506,0.032067171053753736
2008/10/01,61.29198904,1.9981779400000048,0.9536928160000007,2.9061010200000044,0.6752420553099382,86.39103861451272,3444.8878073365536,12.883022750257302,43.58260810037748,14.382473972041309,51.19570622619342,0.032067171053753736
2008/11/01,60.85765606,1.9981779400000048,0.6782147653333336,3.8140241000000072,0.6750703666893331,86.33733730652128,3446.870764987326,12.872372953907599,43.66983615206856,15.031063959418471,51.2150139557382,0.032067171053753736
2008/12/01,60.4106357,1.9981779400000048,0.6782147653333336,3.8140241000000072,0.6749038729758732,86.2804165477334,3448.8544943085326,12.861582427226063,43.75400343384453,15.683623487726612,51.2353298414938,0.032067171053753736
2009/01/01,59.95314921,1.9981779400000048,0.6617106493333345,4.061585840000007,0.6760108905043761,86.22042509788427,3450.839955896507,12.850650544640983,43.835062532534906,16.329021777903215,51.25666253861432,-0.030895304391157806
2009/02/01,59.48741781,1.9981779400000048,1.1407985705000014,6.059763780000012,0.6758560227525038,86.15751171670992,3452.8281103475715,12.839576680195135,43.91296604130398,16.956128050885745,51.27902070225373,-0.030895304391157806
2009/03/01,59.01203535,1.9981779400000048,1.1407985705000014,6.059763780000012,0.6757075860550745,86.09182516394583,3454.8199182581034,12.828360207986657,43.987666549750486,17.55381152761173,51.30241298756658,-0.030895304391157806
2009/04/01,58.53357593,1.9981779400000048,1.1407985705000014,6.059763780000012,0.6755659924611854,86.02351419932707,3456.81634022438,12.817000502443815,44.059116646555125,18.11094142901869,51.326848049706754,-0.030895304391157806
2009/05/01,58.05498628,1.9981779400000048,0.6961007810000006,6.059763780000012,0.6754316540199338,85.95272758259013,3458.8183368427926,12.805496937476402,44.1272689236411,18.616386976043948,51.35233454382881,-0.030895304391157806
2009/06/01,57.5792131,1.9981779400000048,1.2267738996666693,10.056119660000023,0.6753049827804207,85.87961407346953,3460.8268687096497,12.793848887311713,44.19207596983256,19.05901738962516,51.378881125086444,-0.030895304391157806
2009/07/01,57.10920311,1.9981779400000048,1.0338341320000004,8.057941719999981,0.6751863858376863,85.80432243170138,3462.9034670220663,12.782055726037623,44.253490375903226,19.39389029847494,51.406496448633895,-0.030895304391157806
2009/08/01,56.64790303,1.9981779400000048,1.1407985705000014,6.059763780000012,0.6750762975340883,85.72700141702178,3464.9856001383796,12.77011682774862,44.311464732201955,19.660592417600636,51.435189169625794,-0.030895304391157806
2009/09/01,56.19825957,1.9981779400000048,1.1407985705000014,6.059763780000012,0.674975147257921,85.64779978916512,3467.071306945536,12.758031566860774,44.365951628563515,19.86489876405196,51.46496794321575,-0.030895304391157806
2009/10/01,55.76321944,1.9981779400000048,1.1407985705000014,6.059763780000012,0.6748833643974873,85.56686630786793,3469.1586263305308,12.745799317089121,44.41690365529762,20.012584354878864,51.49584142455812,-0.030895304391157806
2009/11/01,55.34572936,1.9981779400000048,1.4479358333333356,4.061585840000007,0.6748013783410833,85.48434973286581,3471.24559718027,12.733419452805313,44.46427340269928,20.10942420713096,51.527818268807266,-0.030895304391157806
2009/12/01,54.94873604,1.9981779400000048,1.5854963600000027,6.059763780000012,0.6747296184770076,85.40039882389334,3473.330258381702,12.720891348164145,44.50801346029581,20.16119333785852,51.56090713111715,-0.030895304391157806
2010/01/01,54.5751862,1.9981779400000048,1.4479358333333356,4.061585840000007,0.6746685141935616,85.31516234068735,3475.410648821807,12.708214377539786,44.54807641881463,20.173666764110976,51.59511666664215,-0.030895304391157806
2010/02/01,54.22802656,1.9981779400000048,1.4479358333333356,4.061585840000007,0.674618494879042,85.2287890429828,3477.484807387545,12.695387914481975,44.58441486841964,20.152619502938276,51.63045553053635,-0.030895304391157806
2010/03/01,53.92597092,1.9981779400000048,1.1407985705000014,6.059763780000012,0.6745799899217484,85.14142769051502,3479.550772965843,12.682411333800825,44.61698139882902,20.103826571390442,51.66693237795389,-0.030895304391157806
2010/04/01,53.65304548,1.9981779400000048,1.1407985705000014,6.059763780000012,0.6745534287099768,85.05322704302046,3481.60658444367,12.669284009115465,44.645728600559735,20.033062986517006,51.70455586404902,-0.030895304391157806
2010/05/01,53.40904354,1.9981779400000048,0.6617106493333345,4.061585840000007,0.674539240632026,84.96433586023358,3483.6502807079705,12.656005314809764,44.67060906400978,19.946103765368072,51.74333464397569,-0.030895304391157806
2010/06/01,53.19375839,1.9981779400000048,0.6961007810000006,6.059763780000012,0.6745378550761983,84.87490290189105,3485.679900645703,12.642574625126208,44.691575379075566,19.848723924993294,51.7832773728884,-0.030895304391157806
2010/07/01,53.00698333,1.9981779400000048,0.6961007810000006,6.059763780000012,0.6745502458747161,84.7850769277278,3487.6406835771245,12.62902215560767,44.70709788167306,19.758207013754593,51.82478526083786,-0.030895304391157806
2010/08/01,52.84851165,1.9981779400000048,0.6617106493333345,4.061585840000007,0.6745743924182143,84.6950066974792,3489.5861879441973,12.6153110001304,44.71881878875716,19.66306506927072,51.867278145280864,-0.030895304391157806
2010/09/01,52.71813665,1.9981779400000048,0.6617106493333345,4.061585840000007,0.6746088185412432,84.60484097088144,3491.5171729463614,12.601435085752959,44.7268980648111,19.563318842935427,51.91056840392348,-0.030895304391157806
2010/10/01,52.61565163,1.9981779400000048,0.6617106493333345,4.061585840000007,0.6746520480783643,84.51472850767007,3493.434397783005,12.587388339227765,44.73149567201045,19.458989086142942,51.95446841447137,-0.030895304391157806
2010/11/01,52.54084987,1.9981779400000048,0.20634079000000002,2.0634079,0.6747026048641371,84.42481806757998,3495.338621653561,12.573164687339354,44.73277157222884,19.350096550286956,51.99879055463048,-0.030895304391157806
2010/12/01,52.49352467,1.9981779400000048,0.20634079000000002,2.0634079,0.6747590127331177,84.33525841034755,3497.230603757431,12.558758057106825,44.73088573160294,19.23666198676129,52.04334720210663,-0.030895304391157806
2011/01/01,52.47346934,1.9981779400000048,0.14328854800000007,1.4328854800000004,0.6795063622627194,84.24619829570771,3499.111103294038,12.544162375364516,44.72599811198649,19.118706146959898,52.08795073460594,0.13627583500084192
2011/02/01,52.48047716,1.9981779400000048,0.14328854800000007,1.4328854800000004,0.6795700438017857,84.15778648339659,3500.980879462781,12.529371568860087,44.71826867580993,18.99624978227647,52.132413529833734,0.13627583500084192
2011/03/01,52.52481833,1.9981779400000048,0.9990889700000024,1.9981779400000048,0.6796351479277314,84.07017173314928,3502.840691463084,12.514379564740532,44.707857386861605,18.86931364410516,52.17654796549649,0.13627583500084192
2011/04/01,52.59371387,1.9981779400000048,1.3481804795999992,6.1456841,0.6797001984751182,83.98350280470177,3504.6912984943515,12.499180289550207,44.694924209155886,18.737918483839653,52.22016641929938,0.13627583500084192
2011/05/01,52.68486168,1.9981779400000035,1.639956570000001,5.580391639999998,0.6797637192784984,83.89792845778935,3506.5334597559977,12.483767670418501,44.6796291051306,18.602085052873896,52.26308126894875,0.13627583500084192
2011/06/01,52.79595968,1.9981779400000035,1.639956570000001,5.580391639999998,0.6798242341724295,83.81359745214795,3508.367934447438,12.468135634201358,44.66213203749688,18.461834102601685,52.30510489215024,0.13627583500084192
2011/07/01,52.92470579,1.9981779400000035,1.499842337666667,5.580391639999998,0.6798798316854094,83.73065854751276,3510.197096124712,12.451947719300565,44.64191183748795,18.315180229770363,52.34527884412401,0.13627583500084192
2011/08/01,53.06879791,1.9981779400000035,1.3692806752,4.863948900000001,0.679930994529279,83.64926050361966,3512.019310768997,12.435572293484533,44.61984184052733,18.16515344246276,52.38457176084813,0.13627583500084192
2011/09/01,53.22593397,1.9981779400000035,1.3836095300000006,4.147506160000008,0.6799777701098174,83.56955208020398,3513.834558492819,12.419046932147529,44.59611424989354,18.0127775693961,52.423181431271416,0.13627583500084192
2011/10/01,53.39381186,1.9981779400000035,0.9990889700000017,5.994533819999992,0.6800202058328025,83.49168203700151,3515.642819408648,12.402409210343716,44.57092126868185,17.859076439287612,52.461305644343035,0.13627583500084192
2011/11/01,53.57012952,1.9981779400000035,1.1272624900000023,2.7146206800000074,0.6800583491040161,83.41579913374764,3517.444073628986,12.385696703325573,44.544455098825985,17.70507388085446,52.49914218901148,0.13627583500084192
2011/12/01,53.75258485,1.9981779400000035,1.1989067640000015,1.9981779400000035,0.6800922473292356,83.3420521301781,3519.2383012663386,12.368946986434722,44.516907944900034,17.551793722813795,52.53688885422577,0.13627583500084192
2012/01/01,53.93887577,1.9981779400000035,0.9990889700000017,1.9981779400000035,0.6801219479142414,83.27058978602855,3521.025482433198,12.352197634899667,44.488472008760446,17.40025979388295,52.57474342893458,0.13627583500084192
2012/02/01,54.12670018,1.9981779400000035,1.1989067640000015,1.9981779400000035,0.6801474982648102,83.20156086103432,3522.8055972420516,12.335486223701437,44.459339493502654,17.251495922779004,52.6129037020868,0.13627583500084192
2012/03/01,54.30757592,1.9981779400000035,0.9990889700000017,1.9981779400000035,0.6801689457867237,83.13511411493127,3524.5786258054027,12.31885032832057,44.42970260221394,17.106525938219246,52.65156746263143,0.13627583500084192
2012/04/01,54.486617,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6801863378857617,83.07139830745457,3526.34454823575,12.30232752408657,44.3997535393376,16.96637366892085,52.69093249951727,0.13627583500084192
2012/05/01,54.66275736,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6801997219677005,83.01056219834027,3528.103344645589,12.285955385870839,44.36968450549146,16.832062943600985,52.731196601692915,0.13627583500084192
2012/06/01,54.83493093,1.9981779400000035,0.28657709600000003,2.8657709599999994,0.6802091454383206,82.95275454732362,3529.85499514741,12.269771489201778,44.33968770588625,16.704617590976863,52.77255755810735,0.13627583500084192
2012/07/01,55.00207163,1.9981779400000035,0.28657709600000003,2.14932822,0.6802146132822977,82.89823373688681,3531.599545833082,12.25381176274491,44.309865240138535,16.59083333013112,52.81560222995851,0.13627583500084192
2012/08/01,55.16311341,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6802163638003856,82.84698405614066,3533.3369348884175,12.238116135733224,44.28051267431703,16.48307613230124,52.85994477734259,0.13627583500084192
2012/09/01,55.31699019,1.9981779400000035,0.7037454773333331,3.431063420000004,0.680214592872231,82.79909945344741,3535.067166345042,12.222720410244865,44.25183547517504,16.3794838810217,52.90558845308405,0.13627583500084192
2012/10/01,55.4626359,1.9981779400000035,0.9736203874999994,5.429241360000015,0.6802094963774882,82.75467387716962,3536.7902442345367,12.207660389230131,44.22403910825895,16.27819445982701,52.95253651000684,0.13627583500084192
2012/11/01,55.59898448,1.9981779400000035,1.1989067640000015,1.9981779400000035,0.6802012701958069,82.71380127566954,3538.5061725884952,12.192971875048782,44.197329036287734,16.17734575225168,53.00079220093583,0.13627583500084192
2012/12/01,55.72496985,1.9981779400000035,0.14328854800000002,1.4328854799999997,0.680190110206834,82.67657559730975,3540.214955438564,12.178690670095198,44.17191072596082,16.075075641830118,53.05035877869491,0.13627583500084192
2013/01/01,55.83952596,1.9981779400000035,0.18317110199999995,1.83171102,0.6783683280473634,82.64309079045253,3541.9165968163143,12.164852577030619,44.147989642262885,15.96952201209686,53.101239496108676,0.026414705370842038
2013/02/01,55.94158672,1.9981779400000035,0.9990889700000017,1.9981779400000035,0.6783518880827595,82.61344080346025,3543.611100753344,12.151493398317594,44.12577124890955,15.858822746586416,53.15343760600132,0.026414705370842038
2013/03/01,56.01551928,1.9981779400000035,0.9532961945000014,2.9140334500000047,0.6783331019498157,82.5877195846954,3545.2984712812713,12.138648936525744,44.10546101253317,15.741115728833254,53.20695636119704,0.026414705370842038
2013/04/01,56.07773773,1.9981779400000035,0.9532961945000014,2.9140334500000047,0.6783121655281807,82.56602108252018,3546.978712431686,12.126354994062778,44.08726439664125,15.614538842371866,53.261799014520506,0.026414705370842038
2013/05/01,56.13008934,1.9981779400000035,0.9380319360000009,3.8298889600000074,0.6782892746975056,82.54843924529686,3548.651828236197,12.114647373624088,44.07138686677909,15.477229970736769,53.31796881879558,0.026414705370842038
2013/06/01,56.17442142,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6782646253374364,82.5350680213882,3550.317822726415,12.103561877607707,44.058033888161674,15.32732699746237,53.375469026847014,0.026414705370842038
2013/07/01,56.21258125,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.678238391462936,82.5260013591563,3551.980397762362,12.093259987924867,44.04855057623147,15.155394817664591,53.43451436472532,0.026414705370842038
2013/08/01,56.24641613,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6782108673447637,82.52133320696369,3553.635485433563,12.083640940992723,44.04185985704665,14.97093082834753,53.4947908582804,0.026414705370842038
2013/09/01,56.27777334,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.678182325388987,82.5211575131728,3555.2827157231395,12.074728941145098,44.038024307980926,14.775859407254961,53.556196023723174,0.026414705370842038
2013/10/01,56.30850017,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6781530380016728,82.5255682261457,3556.9217186142623,12.066548192717443,44.03710650747213,14.572104932130642,53.618627377264886,0.026414705370842038
2013/11/01,56.34044391,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.678123277588895,82.5346592942452,3558.552124090023,12.059122900267147,44.039169032636856,14.361591780718426,53.681982435116645,0.026414705370842038
2013/12/01,56.37545186,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6780933165567173,82.54852466583324,3560.1735621335847,12.05247726789501,44.0442744603215,14.146244330762105,53.746158713489855,0.026414705370842038
2014/01/01,56.41537131,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6780634273112113,82.56725828927257,3561.7856627280794,12.046635500244077,44.05248536762724,13.927986960005496,53.81105372859551,0.026414705370842038
2014/02/01,56.46204954,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6780338822584424,82.59095411292549,3563.388055856636,12.041621801512788,44.06386433267919,13.708744046192331,53.87656499664461,0.026414705370842038
2014/03/01,56.52060363,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.678004953804485,82.61970608515409,3564.9803715023945,12.03746037625648,44.07847393240172,13.490439967066484,53.94259003384837,0.026414705370842038
2014/04/01,56.58895713,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6779769143554044,82.6536081543212,3566.5622396484778,12.034175428601023,44.09637674449155,13.274999100371705,54.009026356417976,0.026414705370842038
2014/05/01,56.66830337,1.9981779400000035,0.3663422039999999,2.747566530000002,0.6779500363172667,82.69275426878876,3568.1332902780373,12.031791163117296,44.11763534483343,13.064345823851784,54.07577148056464,0.026414705370842038
2014/06/01,56.75983568,1.9981779400000035,0.3663422039999999,2.747566530000002,0.677924592096145,82.73723837691955,3569.6931533742027,12.03033178423962,44.142312313365764,12.86040451525062,54.14272292249958,0.026414705370842038
2014/07/01,56.8647474,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6779010554664553,82.78715442707568,3571.234572627367,12.030113014706037,44.170582592610955,12.668977755022057,54.20942067704835,0.026414705370842038
2014/08/01,56.98423185,1.9981779400000035,0.7992711759999993,3.996355880000007,0.677878792676695,82.84259636761979,3572.764543032713,12.030824635923498,44.20239433338974,12.486172584525066,54.2762985427759,0.026414705370842038
2014/09/01,57.11948237,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6778573713437052,82.903658146914,3574.2831733717994,12.032448063753511,44.23780805457081,12.311974280148428,54.3434327965859,0.026414705370842038
2014/10/01,57.27169229,1.9981779400000035,0.6771571080000003,3.8298889600000074,0.6778363590843309,82.97043371332079,3575.7905724261673,12.034964714073034,44.27688427319902,12.146368118280824,54.41089971538189,0.026414705370842038
2014/11/01,57.44205494,1.9981779400000035,0.18317110199999995,1.83171102,0.6778153235154158,83.04301701520255,3577.2868489773437,12.038356002387983,44.319683507538755,11.989339375311001,54.47877557606797,0.026414705370842038
2014/12/01,57.63176365,1.9981779400000035,0.18317110199999995,1.83171102,0.6777938322538053,83.12150200092155,3578.7721118068725,12.042603344623185,44.36626627480462,11.84087332762771,54.54713665554757,0.026414705370842038
2015/01/01,57.84201177,1.9981779400000035,0.15556498399999996,1.5556498399999992,0.6816922366734868,83.20598261884031,3580.246469696302,12.04768815675507,44.41669309415277,11.700955251619623,54.61605923072467,0.11133071506884205
2015/02/01,58.07399261,1.9981779400000035,0.695561186666667,3.5538277800000047,0.6816685368770172,83.29655281732137,3581.710031427157,12.053591854598771,44.47102448235868,11.569570423675508,54.6856195785029,0.11133071506884205
2015/03/01,58.35065326,1.9981779400000035,0.15556498399999996,1.5556498399999992,0.6816430842383842,83.39330654472681,3583.162905780984,12.060295853911406,44.529320958156134,11.446704120184064,54.755893975785796,0.11133071506884205
2015/04/01,58.64708256,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6816154463744296,83.49633774941928,3584.605201539331,12.067781570445494,44.59164303873569,11.332341617534109,54.82695869947742,0.11133071506884205
2015/05/01,58.96012308,1.9981779400000035,0.3111299679999999,2.3334747600000005,0.6815851909020024,83.60574037976059,3586.0370274837205,12.076030420016968,44.658051241870055,11.226468192114222,54.89889002648138,0.11133071506884205
2015/06/01,59.28661741,1.9981779400000035,0.3111299679999999,2.3334747600000005,0.6815518854379442,83.72160838411396,3587.4584923957086,12.085023818652687,44.72860608687399,11.129069120313265,54.97176423370135,0.11133071506884205
2015/07/01,59.62340812,1.9981779400000035,0.7992711759999993,3.996355880000007,0.681514894240632,83.8440357108411,3588.8641778069355,12.094816310343527,44.803884123535155,11.042564339682636,55.04581166456496,0.11133071506884205
2015/08/01,59.9673378,1.9981779400000035,0.7992711759999993,3.996355880000007,0.6814747000400128,83.97311630830488,3590.259504396023,12.105311766313566,44.88339003344934,10.963287149356606,55.120877458672936,0.11133071506884205
2015/09/01,60.31524903,1.9981779400000035,1.2042683280000004,5.552005720000011,0.6814315822075716,84.10894412486718,3591.6443654921545,12.116487105392128,44.96714453194731,10.890005495142548,55.19696085966703,0.11133071506884205
2015/10/01,60.66398439,1.9981779400000035,1.2042683280000004,5.552005720000011,0.6813858201147899,84.25161310889068,3593.0186544245057,12.128319245683526,45.05516833046208,10.821487322847728,55.27406111118913,0.11133071506884205
2015/11/01,61.01038647,1.9981779400000035,1.5833379826666687,3.5538277800000047,0.6813376931331482,84.4012172087379,3594.3822645222726,12.140785106101333,45.14748214673234,10.756500578279589,55.35217745688116,0.11133071506884205
2015/12/01,61.35129783,1.9981779400000035,1.4118643711999992,7.550183659999996,0.6812874806341288,84.55785037277099,3595.7350891146257,12.153861605262426,45.24410669382865,10.693813207245437,55.43130914038471,0.11133071506884205
2016/01/01,61.68356107,1.9981779400000035,1.2042683280000004,5.552005720000011,0.6812354619892137,84.72160654935237,3597.0770215307584,12.167525661541255,45.34506268582227,10.632193155552654,55.51145540534175,0.11133071506884205
